venueid name lat longt rating address
4c6f13e9d7fab1f7db655ac9 GLVA_Motorcycle_Training_Range 42.3094219905 -87.8625449347 0 address
4c4af3ab42b4d13a6b61f87d NOSC_Chicago 42.3084923017 -87.8441333849 0 615_Barry_Rd,_Bldg_190
50057040e4b07528d8af9558 NSGL_Motorcycle_/_EVOC_Range 42.3099324305 -87.8443876202 0 address
50057040e4b07528d8af9558 NSGL_Motorcycle_/_EVOC_Range 42.3099324305 -87.8443876202 0 address
4bb9d913b35776b01732ca01 Dunkin'_Donuts 42.3190748286 -87.8673971523 6.09 2829_22nd_St
4c6f13e9d7fab1f7db655ac9 GLVA_Motorcycle_Training_Range 42.3094219905 -87.8625449347 0 address
4b5079eef964a520912427e3 Animal_Hospital_of_Gurnee 42.415123 -87.9458172333 0 38028_N_Dilleys_Rd
50057040e4b07528d8af9558 NSGL_Motorcycle_/_EVOC_Range 42.3099324305 -87.8443876202 0 address
533d6b95498e841816eb663c Baile_of_Rogers 42.4383600641 -87.889338253 0 address
4c4af3ab42b4d13a6b61f87d NOSC_Chicago 42.3084923017 -87.8441333849 0 615_Barry_Rd,_Bldg_190
50057040e4b07528d8af9558 NSGL_Motorcycle_/_EVOC_Range 42.3099324305 -87.8443876202 0 address
4c4af3ab42b4d13a6b61f87d NOSC_Chicago 42.3084923017 -87.8441333849 0 615_Barry_Rd,_Bldg_190
4c6f13e9d7fab1f7db655ac9 GLVA_Motorcycle_Training_Range 42.3094219905 -87.8625449347 0 address
50b8f00ae4b05d0a8d3f09fb Penn_Station_Subs 42.3833378219 -87.9625993869 5.66 address
50057040e4b07528d8af9558 NSGL_Motorcycle_/_EVOC_Range 42.3099324305 -87.8443876202 0 address
3fd66200f964a520f7e51ee3 Joe's_Pub 40.7293006376 -73.9919299685 9.3 425_Lafayette_St
5062b48ae4b06ec9d9530b80 Stollfuss_Medien 50.7306900024 7.09704065323 0 address
4b082e18f964a520a40523e3 cleverbridge_AG_Headquarters 50.9369788845 6.93765163422 0 Brabanter_Str._2-4
4b058846f964a520b2bb22e3 Concorde_2 50.8173445012 -0.123051242758 7.39 Madeira_Drive
4c41a8d3520fa59393e6c9ac Kemp_Town_Deli 50.8191168205 -0.123064371831 0 108_St_Georges_Street
4c29cb23fe6e2d7f9b4a553c Jempson's 50.8554708076 0.58051854372 0 18_Wellington_Pl
518b7edb498e55dce3ad0077 Tempson's 50.855662 0.58021 0 address
4d5fb836e4fe5481bc26779e Nationwide 50.9509282774 0.733052688704 0 address
4ce67a0c678aa0939d64dcea Woolpack_Inn 50.9857735511 0.817582226637 6.03 Brookland
4b798338f964a520e7fd2ee3 Westfalen_Tankstelle 50.9795336803 6.84834480286 7.39 address
50c395c2e4b0bde4a952905c Siam 50.936839 6.93749 0 Brabanter_Str._2
4b082e18f964a520a40523e3 cleverbridge_AG_Headquarters 50.9369788845 6.93765163422 0 Brabanter_Str._2-4
4bb74040f562ef3bfe263197 Dinger's_Gartencenter 50.965861032 6.86895849112 0 address
4fb01498e4b0d39d539fb7f7 DieAnstalt 51.0444216648 6.71321191115 0 address
502d18a3d86cfb1f6f1e824f Startplatz 50.9486875353 6.94418549538 0 Im_MediaPark_5
4b099482f964a520d21923e3 Kandinsky 50.9482646547 6.9445476615 5.28 Im_Mediapark_4
51829c7d498e0c327b277e0e dotnet_Cologne_2013_#dnc13 50.9484352998 6.94408738196 0 Am_Mediapark_6-7
4b099482f964a520d21923e3 Kandinsky 50.9482646547 6.9445476615 5.28 Im_Mediapark_4
51829c7d498e0c327b277e0e dotnet_Cologne_2013_#dnc13 50.9484352998 6.94408738196 0 Am_Mediapark_6-7
4d8c5e1cd1c7721ea6fe28da Westfalen_Tankstelle 50.7612754754 7.02822487518 0 address
4b8c39d1f964a5203bc532e3 Starbucks 47.615379 -122.203972 7.66 226_Bellevue_Sq
504bb990e4b051cdfab78326 Europe_Cafe_&_Grill 40.9259671441 -73.964031252 0 1_Highwood_Avenue
4c61865eeb82d13ac22703d6 Evergreen_Deli 40.88469194 -73.977682 0 260_Grand_Ave
50ca02c5245f2d4aa8c2c3a4 Mcclellan'S_Sports_Bar 38.9161185809 -77.0453683765 6.16 1919_Connecticut_Ave_NW
505b1659e4b08096caf094d4 ICOI_World_Congress_XXIX 28.360876275 -81.5090622931 0 address
4b05868ef964a520ba6522e3 Taverna_Opa 28.4323663134 -81.4702755623 7.48 9101_International_Dr
4ad327b3f964a5203de320e3 Mohegan_Sun 41.4917029455 -72.091383934 9.05 1_Mohegan_Sun_Blvd
4bca0e3c511f95219ce7aec7 Bottle_King 40.939419088 -73.9932097343 7.25 95_Washington_Ave
4b9d2dc1f964a520d29636e3 Pollos_Mario 40.8803085029 -74.044129425 6.61 84_Main_St
4dd3e6ecae6009a5122ab580 Roger_Joseph_Salon 40.8891209523 -74.0392411741 0 11_E_Passaic_St
4b3e2d58f964a520329925e3 Dim_Sum_Dynasty 40.98105 -74.118061 6.73 75_Franklin_Ave
536fc7f011d2512548600022 El_Fogon_de_San_Andres 37.394042 -5.99402 0 address
4a84e798f964a520defd1fe3 Amsterdam_Airport_Schiphol_(AMS) 52.3092395443 4.76218700409 9.37 Aankomstpassage
520a1efa11d20ef0a41f586a RozemArrie 52.5256185271 6.44694442374 0 Riddrinkweg_1
4bf4dcc4cad2c928fe6e9c99 Hiawatha-actief 52.50671 6.268661 0 Brinkweg_7-36
4ff35334e4b0a7f73ef97110 Cacau_Show -12.99586014 -38.46744776 6.44 AV_ANTONIO_CARLOS_1034,_LOJA_26A
4f0460bdf9ab88b0c2401bc5 Farmacia_Avenida -12.9962931042 -38.4680889201 0 address
4eaa8844775bf0856993489e Mundo_Verde -13.0058098596 -38.4607563648 0 Avenida_Manoel_Dias
4ea680d699116a29c8c4319e Curso_Gregor_Mendel -13.0057533733 -38.4607409594 0 Av._Manoel_Dias
4d820334c8bdb1f7d2a6d4c2 Salvador_Shopping -12.9787149412 -38.4538650513 9.59 Av._Tancredo_Neves,_3133
5366454e498eeb439fe3fe6d salvador_shopping -12.8891309958 -38.488829283 0 address
52c77ad411d2faa813ad538c casa_ilha -12.8917595782 -38.6791939742 0 address
5320cdc811d2041b58becad2 Lancha_Cavalo_Marinho -12.9630250931 -38.6060028076 0 Mar_GRANDE
4e71e03252b16b24918d39c0 NA_lancha_para_Itaparica -12.8879895394 -38.5205330244 0 address
4d751654d0c73704feabf917 Shopping_Iguatemi -12.9814371375 -38.4644689576 9.21 Av._Tancredo_Neves,_148
518c3251498e40ae4d42e261 casa_salvador -12.9984754006 -38.4481869485 0 address
521a9491498e47d577533ac2 lar_doce_lar... -12.9629289505 -38.4651621572 0 address
518c3251498e40ae4d42e261 casa_salvador -12.9984754006 -38.4481869485 0 address
5281c757498e4b4bbe3c0aa1 pernambues -12.9662719384 -38.4692210805 0 address
53037d5c498e05d750ea362f jardim_brasilia -12.9662132493 -38.4699732761 0 address
4bd7790c09ecb713a8fe467c Jardim_Brasilia -12.9662719384 -38.4692210805 0 address
53448a5d498ecaea713e6439 shoping_iguatemi -12.97608162 -38.4752769111 0 address
4ec01539f790741160ec9594 Buonna_pizza -12.9857658614 -38.4605920406 5.86 R._do_Benjoim,_291_Caminho_das_Arvores,_loja_B
4d8b61375ecdf04d0332d28a Farid_Express -12.936306852 -38.3953714371 0 Shopping_Paralela
5274ed7e11d26c4dd9da853d Croasonho -12.9370966177 -38.3958679635 8.27 Shopping_Paralela
4dc069ef81545e1cc7e43861 Rei_do_Mate -12.9365122559 -38.3954464696 6.95 Shopping_Paralela
4d8b61375ecdf04d0332d28a Farid_Express -12.936306852 -38.3953714371 0 Shopping_Paralela
4dc069ef81545e1cc7e43861 Rei_do_Mate -12.9365122559 -38.3954464696 6.95 Shopping_Paralela
4ecbb9c893adb4bd1b38f949 il_Forno_-_Shopping_Paralela -12.937157 -38.395304 5.99 address
4cd81bc215d8b60cd64e640e Bonaparte -12.9786313032 -38.4550237656 6.72 Salvador_Shopping
51b9bc78498edc4ce9dfaadc Shopping_10 -3.76753854752 -49.671245575 0 address
536fe4ef498e60f828132d77 minas_hospitalar -16.3628959656 -46.9009857178 0 Rua_Nossa_Senhora_Do_Carmo_239
4cff8052f7b38cfa2b97c9c3 Giraffas -16.3598017552 -46.9016319245 6.89 R._Celina_Lisboa_Frederico,_224
510810cce4b07ace53305e72 Dr._Carlos_Lara_/_Dra._Bernadete_Queiroz -16.3613243535 -46.9002439952 0 address
4d042e172f96f04d2f6d1c54 Letabela -16.3615451681 -46.9003055748 6.98 Rua_Nossa_Senhora_do_Carmo,_256
536fe4ef498e60f828132d77 minas_hospitalar -16.3628959656 -46.9009857178 0 Rua_Nossa_Senhora_Do_Carmo_239
518e8430498ebfaeb88ac389 Chiquinho_Sorvetes -16.360696 -46.900443 0 Rua_Nossa_Senhora_do_Carmo_156
4d97b2cce07ea35d24dae002 DVD_Mania -16.3614179857 -46.9002439952 0 Rua_Nossa_Senhora_do_Carmo,_263
4d042e172f96f04d2f6d1c54 Letabela -16.3615451681 -46.9003055748 6.98 Rua_Nossa_Senhora_do_Carmo,_256
536fe4ef498e60f828132d77 minas_hospitalar -16.3628959656 -46.9009857178 0 Rua_Nossa_Senhora_Do_Carmo_239
3fd66200f964a520dbe61ee3 Capitale 40.718804782 -73.9950174606 8.97 130_Bowery
45dc447bf964a52001431fe3 Yerba_Buena_Center_for_the_Arts 37.7853596356 -122.401696444 9.06 701_Mission_St
51908ea1498ef8b46ee8f008 Oficina 59.3417278029 18.0366874778 0 address
4bca040e937ca59362e0a692 Medusa_Rock_Klubb 59.3221985246 18.0719993799 5.96 Kornhamnstorg_61
50e7831ce4b0a9a01671fb98 The_Heath 40.7507275735 -74.0041419141 8.96 542_W_27th_St
3fd66200f964a520ace41ee3 Bar_None 40.7323730841 -73.9879643621 8.86 98_3rd_Ave
4c040b64187ec928b87fb67b Venice_Beach 33.9868101605 -118.473644257 9.56 Venice_Beach
4b732bf9f964a520b69f2de3 The_Rowhouse_Restaurant 39.0532181277 -95.6761550903 5.46 515_SW_Van_Buren_St
4b44e172f964a52020ff25e3 Jackson_Hole_Airport_(JAC) 43.6036869615 -110.736179352 8.38 1250_E_Airport_Rd
4a5d7fa0f964a520a9bd1fe3 Salt_Lake_City_International_Airport_(SLC) 40.7866504412 -111.982097626 8.97 776_North_Terminal_Dr.
4af5b81af964a520dbfb21e3 Mahalia_Jackson_Theater_for_the_Performing_Arts 29.9629656764 -90.0691151619 8.29 1419_Basin_Street
4b898145f964a520db3c32e3 Gene's_Poboys_and_Daiquiris 29.9683194003 -90.0576782227 7.39 2199_St._Claude_Ave
42893400f964a5205f231fe3 ArcLight_Cinemas 34.0974752501 -118.328182697 9.58 6360_W_Sunset_Blvd
4aa1b52af964a5207d4120e3 KOBO 47.59926374 -122.326111794 5.83 604_S_Jackson_St
46059711f964a520c2441fe3 Mediterranean_Kitchen 47.611355 -122.20162218 7.13 103_Bellevue_Way_NE
4cb12570ef1b370438494100 Tiger_Tiger_Tattoo 47.599222 -122.325743 0 614_S_Jackson_St
4ab96d16f964a520547f20e3 Momo 47.5993287563 -122.32630077 5.84 600_S_Jackson_St
4aa1b52af964a5207d4120e3 KOBO 47.59926374 -122.326111794 5.83 604_S_Jackson_St
4acbe67af964a52044c820e3 Katz's_Delicatessen 40.7223070664 -73.987351656 9.66 205_E_Houston_St
4e90a4b546908c033f3b2ec2 Tito_Santana_Taqueria 41.5083764382 -73.9772558212 7.14 142_Main_St
4ca90a0cb7106dcb20d078a5 Alvin_&_Friends_Restaurant 40.9089977146 -73.7824743012 6.91 14_Memorial_Hwy
49ca8170f964a520b1581fe3 Lomography_Gallery_Store_New_York 40.733123 -73.9984249694 8.61 41_W_8th_St
4a84e798f964a520defd1fe3 Amsterdam_Airport_Schiphol_(AMS) 52.3092395443 4.76218700409 9.37 Aankomstpassage
535f6f9b498ee48607b58239 Uricore_international 50.83511 4.8345 0 Leuvensesteenweg_200
52c808e311d2a15e0808c20d Trabalho -9.41478657257 -36.6356301191 0 address
4ee927a761aff2afcd3efed7 Academia_Agyts -9.41150559019 -36.6443466795 0 address
52c808e311d2a15e0808c20d Trabalho -9.41478657257 -36.6356301191 0 address
530ce5fc11d2d9401ab8efca Trabalho -9.41482404623 -36.6356143082 0 address
52c808e311d2a15e0808c20d Trabalho -9.41478657257 -36.6356301191 0 address
4f340e4fe4b0faf08db2ac29 Cemep -9.4053251814 -36.6288469413 0 address
530ce5fc11d2d9401ab8efca Trabalho -9.41482404623 -36.6356143082 0 address
52c808e311d2a15e0808c20d Trabalho -9.41478657257 -36.6356301191 0 address
512fa05a45b0fa9f2383c5c6 Supermercado_e_Padaria_Cacique -9.32142524864 -36.4706397057 0 RUA_DO_COMERCIO,_117
530ce5fc11d2d9401ab8efca Trabalho -9.41482404623 -36.6356143082 0 address
52c808e311d2a15e0808c20d Trabalho -9.41478657257 -36.6356301191 0 address
5238ae6111d2eb74f4c0adc7 Mr._Mix -9.40938905158 -36.6318143279 0 R._Antonio_Matias,_174_A
519fab03498e25e1bd8882f6 correios -9.5346615953 -36.6295163265 0 address
4b9ad8ddf964a520d6db35e3 Sandwich_Hall -13.007172922 -38.4618141926 7.65 Av._Manoel_Dias_da_Silva,_1614,_Pituba
4e4ee2fe45ddff0031b865d5 America_Towers_Empresarial -12.9814168301 -38.45370546 0 address
4d820334c8bdb1f7d2a6d4c2 Salvador_Shopping -12.9787149412 -38.4538650513 9.59 Av._Tancredo_Neves,_3133
4f4572e4e4b05bff1b578784 Restaurante_Cedro -12.9852635307 -38.4495197535 0 Hotel_Matiz
51ba1922498eb59c5f07c1d9 Senai_-_Unidade_Lapinha -12.955006513 -38.4965282564 0 Lapinha
4e99acf06c252a15c1885e4f Largo_da_Soledade -12.9559146484 -38.4977651412 0 address
4ea1e1c9b6347b99678db2c3 Largo_Do_Queimado -12.9550816739 -38.4977702734 0 address
515c50bfe4b01561901e3e94 Pit_Stop_Restaurante_a_Kilo -12.9730062369 -38.4994844238 0 Rua_Djalma_Dutra
4b9ad8ddf964a520d6db35e3 Sandwich_Hall -13.007172922 -38.4618141926 7.65 Av._Manoel_Dias_da_Silva,_1614,_Pituba
4b61c2daf964a5200f212ae3 Budapest_Liszt_Ferenc_International_Airport_(BUD) 47.4326815957 19.2614429306 8.08 Budapest_Airport
4c9bb28903133704b89b4ed5 Al__Mounia 33.5907336236 -7.61633819594 0 95,_Rue_du_Prince_Moulay_Abdellah
4e24548a18501a60d2ff86bd Hotel_Husa_Casablanca_Plaza 33.5835721648 -7.62391613506 7.75 Rond_Point_Hassan_II
4b4cfe16f964a520f2c626e3 Autour_du_Moulin 48.8873343 2.336192 6.81 88_rue_Lepic
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
502c0c43e8897c8f8123ba94 Waldorf_Astoria_Hotel 52.3638604346 4.89700555801 7.04 Herengracht_542-556
50734031e4b06d8f8ac836b4 Zeeburg 52.3588838709 4.99629276999 0 address
50180a26e4b08f3c85e92130 Panamalaan 52.3717041523 4.93457855676 0 address
4a26ffb6f964a520b4801fe3 Panama 52.3752323882 4.92964267731 8.17 Oostelijke_Handelskade_4
4a2706a5f964a5209a8b1fe3 Hilton_Amsterdam 52.3511748948 4.87209320068 8.71 Apollolaan_138
4b7fdcabf964a520504130e3 Golfbaan_De_Hoge_Dijk 52.2865191899 4.96000506277 6.71 Abcouderstraatweg_46
4cb76c81dd41a35d761ed3a0 Loetje 52.3883950687 4.60735811537 7.4 Bloemendaalseweg_260
4a2704a6f964a520da851fe3 Dok_48 52.3528001053 5.00517368317 6.85 Krijn_Taconiskade_330
4de0c8681f6ece647382df30 EYE_-_Film_Instituut_Nederland 52.3843618953 4.90078210831 9.51 IJpromenade_1
4abb72ccf964a520c38320e3 Accenture 52.3371353072 4.87305879593 0 Gustav_Mahlerplein_90
4cb76c81dd41a35d761ed3a0 Loetje 52.3883950687 4.60735811537 7.4 Bloemendaalseweg_260
4e69be6f1f6e1e74e3eab6c0 BNR_Nieuws_Radio 52.3483803342 4.91764370373 0 Prins_Bernhardlaan
4ad58571f964a520170321e3 Conclusion 52.0779498887 5.14361858368 0 Herculesplein_80
51312010e4b0a24f7e3ee502 Padaria_Queijo_e_Frios -9.41503359053 -40.5055321773 0 address
512691d6e4b03bdab2d8527e Sacolao_Planalto -9.4175288442 -40.509839984 0 address
4a81ef75f964a52009f81fe3 The_Raven 42.9738517858 -82.4242830276 7.45 932_Military_St
4b6888ddf964a520737e2be3 Blue_Water_Bridge 42.9986525063 -82.4235749245 0 Highway_402
4c4c284b9e6dbe9a6f1e100d Bowen_Lake_Links 43.2365669816 -85.3467235806 0 12990_Bradshaw_St
4b6888ddf964a520737e2be3 Blue_Water_Bridge 42.9986525063 -82.4235749245 0 Highway_402
5214e61f11d228d8f82841bf Freighters_Eatery_&_Taproom 42.9981597747 -82.4271964609 7.42 800_Harker_Street
4cf7f180c28df04da608d315 Etiler 41.0817773245 29.0361785889 0 address
521351be11d2db3561446ff4 Bursa 40.2105508004 29.0634479442 0 address
53775cf311d22e39cbd35572 LH_1710_(MUC-DBV) 48.3499984741 11.7978916168 0 Munich_Airport
4d3db30844f5a0933575d7bb TGI_Fridays 38.85429688 -76.90832365 6.08 5740_Silver_Hill_Rd
5286151811d2eda288a046ef LA_Fitness 38.8992445391 -76.7906656632 7.98 50_Watkins_Park_Dr
40e0b100f964a52091081fe3 Hard_Rock_Cafe_Dallas 32.784600912 -96.8091722252 8.57 2211_N_Houston_St
4ab4363df964a520677020e3 Pappadeaux_Seafood_Kitchen 32.8121560995 -96.804587245 8.82 3520_Oak_Lawn_Ave
5235d2a4bce64745b8a27541 Bonchon_Chicken 32.855984 -96.76837879 7.51 5500_Greenville_Ave_Ste_1300
4b108b71f964a520887223e3 Starbucks 40.78292 -74.007065 7.86 55-1_Riverwalk_Pl
53776ba3498e24b65dae27d8 Nike_Factory_Store 42.3910690331 -71.0811004324 0 300_Artisan_Way
40b28c80f964a52089f81ee3 Paradise_Rock_Club 42.3517211904 -71.1195502185 9.04 967_Commonwealth_Ave
52cf5768498e897f55df8bea Buns_&_Buns 25.7043374019 -80.286254861 7.96 5748_Sunset_Drive
4b3ffc64f964a520a2b325e3 Bayside_Marketplace 25.7783681269 -80.1868057251 8.88 401_Biscayne_Blvd
4efd083d6da1cd03562e5687 G&B_Oyster_Bar 26.1171099638 -80.1062837183 7.89 429_Seabreeze_Blvd,_Fort_Lauderdale,_FL_33316
4bb889b898c7ef3b39283102 Dandee_Donut_Factory 26.2316104416 -80.1047511424 7.81 1900_E_Atlantic_Blvd
50b3e4abe4b0dabb59bac377 The_Funky_Buddha_Brewery 26.1743280616 -80.1312592189 8.98 1201_NE_38th_St
4c2a24c7e19720a1b296fa58 Lulu_in_the_Grove 25.726878 -80.24383043 8.26 3105_Commodore_Plz
4cf401c1cc61a35dad38239e Holiday_Inn 24.787180155 46.7121332303 6.97 2907_Sh._Abdulwahab_Bin_Abdullah_St,_Unit_One,_Riyadh
4df6cab0aeb7da11e1a72c4c PH-D_at_Dream_Downtown 40.7423935236 -74.0033098279 9.26 355_W_16th_St
5196431e498ede578eeb9d2e Google_Glass_Basecamp 40.7419947393 -74.0049625198 7.76 Chelsea_Market,_75_Ninth_Ave
50451c40e4b074fa44ebca7a The_Westin_New_York_Grand_Central 40.7505043819 -73.9740582674 6.91 212_E_42nd_St
5196431e498ede578eeb9d2e Google_Glass_Basecamp 40.7419947393 -74.0049625198 7.76 Chelsea_Market,_75_Ninth_Ave
5196431e498ede578eeb9d2e Google_Glass_Basecamp 40.7419947393 -74.0049625198 7.76 Chelsea_Market,_75_Ninth_Ave
4fc10ef6e4b0f6b4edcd8db6 Tribeca_Cinemas 40.7217294377 -74.0063167983 9.28 54_Varick_St
4cc2ff83d43ba143d8945cf8 Business_Village 25.2574020417 55.326950896 0 Clock_Tower
4e981b2193adc6fb83626509 Ketelhuis 51.4480830882 5.45728683472 7.51 Ketelhuisplein_1
52e4201511d29edf0b939132 Jumbo 51.4693009897 5.4611492157 0 Gerretsonplein_67
4cc2a82706c254817a3c8b47 Piet_Hein_Eek 51.4496821727 5.44569906413 8.02 Halvemaanstraat_30
4c1a1c35d4d9c928e1e9f129 IT_Performance_House 52.5175153266 6.1218778274 0 Stadionplein_11-12
4dfb9e7b88775f8b52f9cb1e De_Bonte_Wever_Assen 52.9842005643 6.54163168457 6.84 Stadsbroek_17
4bd9ef74c79cc928e4b47ce9 Neude 52.0931988402 5.11850068836 0 Neude
51a06bde498e3059610e1e33 TivoliVredenburg 52.0924407586 5.11317014694 7.93 Vredenburgkade_11
51b9e0bf498e6994e7073f6d schmidt_rusthuis 52.0999242461 5.21554628512 0 address
4b56024bf964a520b6fb27e3 Basic-Fit 52.314022119 4.68849854118 6.8 JC_Beetslaan_155
4b56024bf964a520b6fb27e3 Basic-Fit 52.314022119 4.68849854118 6.8 JC_Beetslaan_155
4e7073eeb0fba1302a2f7b4f Twickelstraat 52.0498243114 4.30669881253 0 Twickelstraat_120
4b220304f964a5200c4324e3 De_Puddingfabriek 53.2103228006 6.57051644829 0 Viaductstraat_3a
4c20deda4d4a20a161659b70 Cafe_Laundromat 59.9253693369 10.7305151224 9.0 Underhaugsveien_2
52500d5f11d2b07883b6a598 Hokkigai_Sushi 59.9228525726 10.7384272022 0 Waldemar_Thranesgt_2
4bfa89b2b182c9b6116f7a5a Gate_C10 52.3054839397 4.76603081822 0 Concourse_C
4b995aebf964a520637535e3 Tom's_Secret_Hideout 52.0635221767 5.13762362307 0 address
4a84e798f964a520defd1fe3 Amsterdam_Airport_Schiphol_(AMS) 52.3092395443 4.76218700409 9.37 Aankomstpassage
4b058690f964a5200c6622e3 Ocean_Deck 29.224656959 -81.0056161206 8.87 127_S_Ocean_Ave
4bd9c4122e6f0f478ae10b08 Skydive_DeLand 29.0633346643 -81.2795591354 5.7 1600_Flight_Line_Blvd
4de14f50fa76425c542fb759 Salvanera 42.235794 2.739595 0 Carretera_Maia_a_Beuda
4d97245997d06ea88997130b Sol_i_Mar 41.980253 3.207004 6.2 address
4d97245997d06ea88997130b Sol_i_Mar 41.980253 3.207004 6.2 address
4ea84a47e5fa472d64891706 Vanity_Lounge_Club 41.9862910537 2.82176971436 0 Avinguda_de_Ramon_Folch,_11
4b51c725f964a520485527e3 IKEA 41.4587578437 2.22582142866 7.85 C._Luxemburg,_s/n
52c6a6a611d2f7bbed061c98 Spar_University_VU 52.3336495246 4.86596368277 0 De_Boelelaan_1087
52c6a6a611d2f7bbed061c98 Spar_University_VU 52.3336495246 4.86596368277 0 De_Boelelaan_1087
519e3504498efa3af9fdabff Fysio_Amsterdam_West 52.350224 4.839797 0 Rijswijkstraat_10
4d85f0505e70224b96312c09 Sup_Kambing_1Malaysia 1.97486319184 102.887403548 6.03 Kompleks_Bazar_Niaga
4c4a424d712ac928d9162b6b Pekan_Parit_Sulong 1.97535958484 102.883256772 6.9 address
4f259654e4b0c41c53ca56ae Costco_Wholesale 41.8625199851 -87.6672468861 8.74 1430_S_Ashland_Ave
4b899fe0f964a520384732e3 The_Playhouse 41.9207488286 -87.6630450034 0 address
4b52b40df964a5205a8627e3 LA_Fitness 41.921497854 -87.664819714 7.19 1455_W_Webster_Ave
53302ad711d2599de595aa2c Mariano's_Fresh_Market 41.8957604092 -87.678682713 8.49 2021_W_Chicago_Ave
4ace6c89f964a52078d020e3 LaGuardia_Airport_(LGA) 40.773839 -73.87122 8.17 Grand_Central_Pkwy
485e640df964a520d7501fe3 Celebrate_Brooklyn!/Prospect_Park_Bandshell 40.6634023 -73.976447 8.74 Prospect_Park_West
4d23bd06836f5481a88c3df7 Brooklyn_Banya 40.6427737435 -73.9699545435 6.05 602_Coney_Island_Ave
4cf009ae7b94370446c43653 Trattoria_Lucia 40.7259939484 -73.7189242255 0 24763_Jericho_Tpke
522e35a8498e3f228fbef290 Beast_of_Bourbon 40.6945101486 -73.9548302748 9.2 710_Myrtle_Ave
4fbd19426d8695f656bd2a55 Gin_Palace 40.7256651567 -73.984079361 9.04 95_Avenue_A
4a56434af964a520e0b41fe3 Brasserie_Ruhlmann 40.7588404273 -73.9784603468 8.43 45_Rockefeller_Plz
4af5a46af964a520b5fa21e3 Museum_of_Modern_Art_(MoMA) 40.761396839 -73.9769857493 9.71 11_W_53rd_St
3fd66200f964a52036ea1ee3 Cafe_Orlin 40.7284627017 -73.9873273323 9.46 41_Saint_Marks_Pl
4e7f894f00394ee73103f4ef No_Fun 40.7214532876 -73.9878129959 9.02 161_Ludlow_St
4ad778a8f964a520030b21e3 Rye_House 40.73830504 -73.9930088747 9.34 11_W_17th_St
49ce4562f964a5202a5a1fe3 Liquiteria 40.7303323269 -73.9862943065 9.56 170_2nd_Ave
40e5f700f964a520050a1fe3 bOb_Bar 40.7222652891 -73.9897204873 8.73 235_Eldridge_St
3fd66200f964a5200fe41ee3 Pianos 40.7211108516 -73.9878610601 9.15 158_Ludlow_St
40d77680f964a52059011fe3 Crunch 40.7284840245 -73.9926301105 9.14 404_Lafayette_St.
4c22beee99282d7f17b667b0 Le_Bain 40.7409980114 -74.0082299709 9.57 848_Washington_St
44e9b421f964a520a5371fe3 Buddakan 40.7418596683 -74.005086422 9.53 75_9th_Ave
49bad9acf964a520b8531fe3 Crunch 40.73289 -73.99 9.37 113_4th_Ave
4a70a75bf964a52016d81fe3 Bhatti_Indian_Grill 40.7420823987 -73.9829311951 9.12 100_Lexington_Ave
4ba0f00af964a520728837e3 Varsity 53.229472 -0.541499 5.39 19-20_Guildhall_St
4bda95d13c4fef3bb4a7f4bf The_Prince_of_Wales 53.2359026698 -0.5382335186 0 77a_Bailgate
4a98599ef964a520a62b20e3 Sunrise_Mart 40.7300985283 -73.9894564957 9.25 4_Stuyvesant_St.
532f2db3498ec18d85a04e16 Soul_Cycle_19th_Street 40.7399507249 -73.9912757352 0 address
48970c5cf964a52078511fe3 Macondo 40.7230859252 -73.9890145958 8.78 157_E_Houston_St
49f50a92f964a520876b1fe3 Zampa 40.7393105254 -74.0035393693 9.07 306_W_13th_St.
52e048b3498ed56d37618f18 Flinders_Lane_NYC 40.7279579927 -73.9819550514 8.48 162_Avenue_A
52cf169b11d2a3e7f5d29aa2 Margaux 40.7326552142 -73.9968010783 7.63 5_W_8th_St
4b9abf9ef964a52035d235e3 Gratz_Crossroads_Auction/Farmers_Market 40.6058604929 -76.7767846584 0 Route_25
5119c98de4b0e3bf1080c703 Licoreria_Teran 19.3676977966 -99.1511501659 0 address
502e8201e4b0f8a0004c76bd The_Mega_Pad 30.3138467563 -81.6637764708 0 address
4e8727d277c869dd04136f77 Scrap_Rats,_Inc. 30.32472 -81.51833 0 10909_Atlantic_Blvd,_Ste_10
4c115ee4416620a1c4fad8e4 Checkers 30.2872895564 -81.5265195072 6.16 11361_Beach_Blvd
4cf2920f1d18a143c5d15aec Secret_Garden_Cafe 30.2869784798 -81.5510966699 7.45 10095_Beach_Blvd
4bfd56fee93095212b0b62ab Jacksonville_Humane_Society 30.2871555731 -81.5715722031 0 8464_Beach_Blvd
